,1100205,1302603,1200401,5002704,1600303,5300108,1400100,5103403,1721000,3550308,2211001,3304557,1501402,5208707,2927408,4205407,2111300,2704302,4314902,4106902,3106200,2304400,2611606,2507507,2800308,2408102,3205309
a1,-6.854765313147496,-5.128910304516589,-5.812177387580849,-9.042092762067576,-5.565857466685825,-7.774622827656229,-6.339120610744805,-8.827302710916173,-7.89694014065357,-5.63339836031526,-7.288664317242978,-6.191947531472102,-5.686922612889352,-8.045739043632995,-6.772068365519958,-6.2924377984833875,-4.756541567206876,-6.580975485900071,-7.451889705361568,-7.965763193964818,-7.602185445371406,-4.655714536542929,-4.611647126202309,-7.020309154260934,-6.885629214843599,-7.209369941152597,-6.0650160296174285
a2,0.05469964037666701,0.03117591096844332,0.041780836564084475,0.047914856296767186,0.04107173780648404,0.05890232627158293,0.048552403540474236,0.05923137967183507,0.050814815575086145,0.032874578846900954,0.04813318888458982,0.03764753267915852,0.0378359643906987,0.047492291961180655,0.045777635536562646,0.024735628460053026,0.026645607628084524,0.047488092613592416,0.030317740645491278,0.036829578243852246,0.035902054246029845,0.02645442185160002,0.02574637326239341,0.05253146689235037,0.05412173067887427,0.049742775563905134,0.04437395830591913
